"company_name","company_key","homepage_url","domain","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"Aerial Vision International","cm-0020","https://aerialvisionint.com/","aerialvisionint.com","https://www.linkedin.com/company/aerial-vision-international","Inspection (Energy / Infrastructure)","high","ok","","","","","homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialvisionint.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialvisionint.com/careers"",""status"":0,""finalUrl"":""https://aerialvisionint.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialvisionint.com/jobs"",""status"":0,""finalUrl"":""https://aerialvisionint.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialvisionint.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialvisionint.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialvisionint.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed"",""probeCircuitBreaker"":true}","2026-04-11T17:06:13.545Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"Aerial Vision Systems","cm-0021","https://aerialvisionsystems.com/","aerialvisionsystems.com","https://www.linkedin.com/company/aerial-vision-systems","","medium","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerialvisionsystems.com/ from domain column.","","","","homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialvisionsystems.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialvisionsystems.com/careers"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialvisionsystems.com/jobs"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialvisionsystems.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialvisionsystems.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialvisionsystems.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed"",""probeCircuitBreaker"":true}","2026-04-11T17:06:13.605Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"Aerialtronics","cm-0022","https://aerialtronics.com/","aerialtronics.com","https://www.linkedin.com/company/aerialtronics","Hardware","high","ok","","","","","homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialtronics.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialtronics.com/careers"",""status"":0,""finalUrl"":""https://aerialtronics.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialtronics.com/jobs"",""status"":0,""finalUrl"":""https://aerialtronics.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialtronics.com/careers/jobs"",""status"":0,""finalUrl"":""https://aerialtronics.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialtronics.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed"",""probeCircuitBreaker"":true}","2026-04-11T17:06:13.667Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"AerialWorks","cm-0023","https://aerialworks.co/","aerialworks.co","https://www.linkedin.com/company/aerialworks","Inspection (Energy / Infrastructure)","high","ok","","","","","homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aerialworks.co/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerialworks.co/careers"",""status"":0,""finalUrl"":""https://aerialworks.co/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerialworks.co/jobs"",""status"":0,""finalUrl"":""https://aerialworks.co/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerialworks.co/careers/jobs"",""status"":0,""finalUrl"":""https://aerialworks.co/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerialworks.co/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed"",""probeCircuitBreaker"":true}","2026-04-11T17:06:13.937Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"Aernnova Aerospace","cm-0024","https://aernnova.com/","aernnova.com","https://www.linkedin.com/company/aernnova","Hardware","high","ok","","https://aernnova.com/careers","https://www.aernnova.com/careers","https://www.aernnova.com/careers","careers_found","custom_found","{""homepageUsed"":""https://aernnova.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aernnova.com/careers"",""status"":200,""finalUrl"":""https://www.aernnova.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.aernnova.com/careers"",""classification"":""custom_found""}","2026-04-11T15:52:19.684Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Aero Imaging Services","cm-0025","https://aeroimagingservices.com/","aeroimagingservices.com","https://www.linkedin.com/company/aero-imaging-services","","low","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aeroimagingservices.com/ from domain column.","","","","homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://aeroimagingservices.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aeroimagingservices.com/careers"",""status"":0,""finalUrl"":""https://aeroimagingservices.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aeroimagingservices.com/jobs"",""status"":0,""finalUrl"":""https://aeroimagingservices.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aeroimagingservices.com/careers/jobs"",""status"":0,""finalUrl"":""https://aeroimagingservices.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aeroimagingservices.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed"",""probeCircuitBreaker"":true}","2026-04-11T17:06:13.985Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"AeroAI","cm-0026","https://aeroai.com/","aeroai.com","https://www.linkedin.com/company/aeroai","Software & Autonomy","high","ok","","https://aeroai.com/careers","https://aeroai.com/careers","","careers_found","custom_found","{""homepageUsed"":""https://aeroai.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aeroai.com/careers"",""status"":200,""finalUrl"":""https://aeroai.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aeroai.com/careers"",""classification"":""custom_found""}","2026-04-11T16:04:42.301Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Aerobotics","cm-0027","https://aerobotics.com/","aerobotics.com","https://www.linkedin.com/company/aerobotics","","low","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerobotics.com/ from domain column.","https://aerobotics.com/careers","https://aerobotics.com/careers","","careers_found","custom_found","{""homepageUsed"":""https://aerobotics.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerobotics.com/careers"",""status"":200,""finalUrl"":""https://aerobotics.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://aerobotics.com/careers"",""classification"":""custom_found""}","2026-04-11T16:04:43.272Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Aerodyne Group","cm-0028","https://aerodyne.group/","aerodyne.group","https://www.linkedin.com/company/aerodyne-group","Inspection (Energy / Infrastructure)","high","ok","","https://aerodyne.group/infra.html","https://aerodyne.group/infra.html","","careers_found","custom_found","{""homepageUsed"":""https://aerodyne.group/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerodyne.group/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerodyne.group/jobs"",""status"":404,""finalUrl"":""https://aerodyne.group/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerodyne.group/careers/jobs"",""status"":404,""finalUrl"":""https://aerodyne.group/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerodyne.group/join-us"",""status"":404,""finalUrl"":""https://aerodyne.group/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerodyne.group/work-with-us"",""status"":404,""finalUrl"":""https://aerodyne.group/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerodyne.group/company/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerodyne.group/about/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerodyne.group/opportunities"",""status"":404,""finalUrl"":""https://aerodyne.group/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerodyne.group/hiring"",""status"":404,""finalUrl"":""https://aerodyne.group/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://aerodyne.group/infra.html"",""status"":200,""finalUrl"":""https://aerodyne.group/infra.html"",""ok"":true,""error"":null,""text"":""Infrastructure"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://aerodyne.group/infra.html"",""classification"":""custom_found""}","2026-04-11T16:04:44.172Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"Aerodyne Measure","cm-0029","https://aerodyne.group/","aerodyne.group","","","","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://aerodyne.group/ from domain column.","https://aerodyne.group/infra.html","https://aerodyne.group/infra.html","","careers_found","custom_found","{""homepageUsed"":""https://aerodyne.group/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://aerodyne.group/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://aerodyne.group/jobs"",""status"":404,""finalUrl"":""https://aerodyne.group/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://aerodyne.group/careers/jobs"",""status"":404,""finalUrl"":""https://aerodyne.group/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://aerodyne.group/join-us"",""status"":404,""finalUrl"":""https://aerodyne.group/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://aerodyne.group/work-with-us"",""status"":404,""finalUrl"":""https://aerodyne.group/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://aerodyne.group/company/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://aerodyne.group/about/careers"",""status"":404,""finalUrl"":""https://aerodyne.group/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://aerodyne.group/opportunities"",""status"":404,""finalUrl"":""https://aerodyne.group/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://aerodyne.group/hiring"",""status"":404,""finalUrl"":""https://aerodyne.group/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://aerodyne.group/infra.html"",""status"":200,""finalUrl"":""https://aerodyne.group/infra.html"",""ok"":true,""error"":null,""text"":""Infrastructure"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://aerodyne.group/infra.html"",""classification"":""custom_found""}","2026-04-11T16:04:48.805Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
