ats,slug,company_name,status,last_checked_at,last_successful_fetch_at,jobs_last_run,jobs_relevant_last_run,jobs_inserted_last_run,jobs_updated_last_run,jobs_irrelevant_last_run,jobs_partial_last_run,jobs_old_last_run,fetch_failed_last_run,yield_last_run,times_seen_empty,times_failed,last_relevant_at,runs_since_last_relevant,consecutive_fetch_failures,manually_disabled,scrape_tier,scrape_every_runs,bucket_last_run,last_error,provider,company,_existingjobsbysourceid
lever,teleo,Teleo,auto,2026-04-15T14:13:20.645Z,2026-04-15T14:13:20.645Z,9,0,0,0,5,0,4,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Teleo,
lever,Terraformation,Terraformation,auto,2026-04-15T14:13:21.056Z,2026-04-15T14:13:21.056Z,1,1,0,1,0,0,0,false,1.000,0,0,2026-04-15T14:13:21.056Z,0,0,false,high,1,productive,,lever,Terraformation,
lever,thea.energy,Thea.Energy,auto,2026-04-15T14:13:22.822Z,2026-04-15T14:13:22.822Z,33,0,0,0,24,0,9,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Thea.Energy,
lever,thehousemajoritypac,Thehousemajoritypac,auto,2026-04-15T14:13:33.262Z,2026-04-15T14:13:33.262Z,2,0,0,0,1,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Thehousemajoritypac,
lever,threattec,Threattec,auto,2026-04-15T14:13:35.804Z,2026-04-15T14:13:35.804Z,53,2,0,2,13,0,38,false,0.038,0,0,2026-04-15T14:13:35.804Z,0,0,false,low,2,productive,,lever,Threattec,
lever,transmutex,Transmutex,auto,2026-04-15T14:13:58.363Z,2026-04-15T14:13:58.363Z,2,0,0,0,0,0,2,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Transmutex,
lever,tri,Tri,auto,2026-04-15T14:13:59.751Z,2026-04-15T14:13:59.751Z,16,0,0,0,8,0,8,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Tri,
lever,tsmg,Tsmg,auto,2026-04-15T14:14:25.595Z,2026-04-15T14:14:25.595Z,3092,1,0,1,708,0,2383,false,0.000,0,0,2026-04-15T14:14:25.595Z,0,0,false,low,2,productive,,lever,Tsmg,
lever,tutorintelligence,Tutorintelligence,auto,2026-04-15T14:14:26.707Z,2026-04-15T14:14:26.707Z,30,0,0,0,8,0,22,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Tutorintelligence,
lever,tx-inc.com,Tx Inc.Com,auto,2026-04-15T14:14:29.071Z,2026-04-15T14:14:29.071Z,28,0,0,0,6,0,22,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Tx Inc.Com,
lever,valdeseng,Valdeseng,auto,2026-04-15T14:14:29.681Z,2026-04-15T14:14:29.681Z,32,0,0,0,6,0,26,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Valdeseng,
lever,venusaero,Venusaero,auto,2026-04-15T14:14:32.852Z,2026-04-15T14:14:32.852Z,14,1,0,1,9,0,4,false,0.071,0,0,2026-04-15T14:14:32.852Z,0,0,false,low,2,productive,,lever,Venusaero,
lever,verkor,Verkor,auto,2026-04-15T14:14:47.460Z,2026-04-15T14:14:47.460Z,52,1,0,1,43,0,8,false,0.019,0,0,2026-04-15T14:14:47.460Z,0,0,false,low,2,productive,,lever,Verkor,
lever,waabi,Waabi,auto,2026-04-15T14:14:54.261Z,2026-04-15T14:14:54.261Z,65,0,0,0,35,0,30,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Waabi,
lever,wadetrim,Wadetrim,auto,2026-04-15T14:15:00.344Z,2026-04-15T14:15:00.344Z,125,1,0,1,45,0,79,false,0.008,0,0,2026-04-15T14:15:00.344Z,0,0,false,low,2,productive,,lever,Wadetrim,
lever,waremalcomb,Waremalcomb,auto,2026-04-15T14:15:02.074Z,2026-04-15T14:15:02.074Z,92,0,0,0,32,0,60,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Waremalcomb,
lever,weride,Weride,auto,2026-04-15T14:15:02.699Z,2026-04-15T14:15:02.699Z,32,0,0,0,1,0,31,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Weride,
lever,whoop,Whoop,auto,2026-04-15T14:15:31.214Z,2026-04-15T14:15:31.214Z,150,0,0,0,121,0,29,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Whoop,
lever,wingtra-2,Wingtra,auto,2026-04-15T14:15:31.981Z,2026-04-15T14:15:31.981Z,6,1,0,1,2,0,3,false,0.167,0,0,2026-04-15T14:15:31.981Z,0,0,false,medium,1,productive,,lever,Wingtra,
lever,world-view-enterprises-inc.,World View Enterprises Inc.,auto,2026-04-15T14:15:32.585Z,2026-04-15T14:15:32.585Z,13,0,0,0,12,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,World View Enterprises Inc.,
lever,woven-by-toyota,Woven By Toyota,auto,2026-04-15T14:15:36.848Z,2026-04-15T14:15:36.848Z,195,0,0,0,98,0,97,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Woven By Toyota,
lever,zoox,Zoox,auto,2026-04-15T14:15:39.253Z,2026-04-15T14:15:39.253Z,213,0,0,0,116,0,97,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Zoox,
smartrecruiters,AbbVie,AbbVie,auto,2026-04-15T14:16:27.014Z,2026-04-15T14:16:27.014Z,100,1,0,1,99,0,0,false,0.010,0,0,2026-04-15T14:16:27.014Z,0,0,false,low,2,productive,,smartrecruiters,AbbVie,[object Map]
smartrecruiters,aerovect,Aerovect,auto,2026-04-15T14:16:29.894Z,2026-04-15T14:16:29.894Z,6,0,0,0,0,0,6,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,Aerovect,
smartrecruiters,AI-Adam,AI Adam,auto,2026-04-15T14:16:30.020Z,2026-04-15T14:16:30.020Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,smartrecruiters,AI Adam,
smartrecruiters,AngellEchoMagikid,AngellEchoMagikid,auto,2026-04-15T14:16:33.153Z,2026-04-15T14:16:33.153Z,7,0,0,0,0,0,7,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,AngellEchoMagikid,
smartrecruiters,BestgateEngineering,BestgateEngineering,auto,2026-04-15T14:16:34.906Z,2026-04-15T14:16:34.906Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,BestgateEngineering,
smartrecruiters,BuiltRobotics,BuiltRobotics,auto,2026-04-15T14:16:34.979Z,2026-04-15T14:16:34.979Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,smartrecruiters,BuiltRobotics,
smartrecruiters,CycloTech,CycloTech,auto,2026-04-15T14:16:36.216Z,2026-04-15T14:16:36.216Z,2,0,0,0,1,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,CycloTech,
smartrecruiters,GalenRobotics,GalenRobotics,auto,2026-04-15T14:16:36.998Z,2026-04-15T14:16:36.998Z,1,0,0,0,0,0,1,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,GalenRobotics,
smartrecruiters,Geo-Totaal,Geo Totaal,auto,2026-04-15T14:16:39.872Z,2026-04-15T14:16:39.872Z,4,0,0,0,0,0,4,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,Geo Totaal,
smartrecruiters,HstarTechnologies,HstarTechnologies,auto,2026-04-15T14:16:45.647Z,2026-04-15T14:16:45.647Z,15,0,0,0,0,0,15,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,HstarTechnologies,
smartrecruiters,ImageAssociatesInc,ImageAssociatesInc,auto,2026-04-15T14:16:49.436Z,2026-04-15T14:16:49.436Z,9,0,0,0,9,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,ImageAssociatesInc,
smartrecruiters,InformaGroupPlc,InformaGroupPlc,auto,2026-04-15T14:17:25.492Z,2026-04-15T14:17:25.492Z,89,0,0,0,84,0,5,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,InformaGroupPlc,
smartrecruiters,JBHi-FiTheGoodGuys1,JBHi FiTheGoodGuys1,auto,2026-04-15T14:18:55.440Z,2026-04-15T14:18:55.440Z,100,0,0,0,100,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,JBHi FiTheGoodGuys1,
smartrecruiters,Jobnath,Jobnath,auto,2026-04-15T14:19:58.900Z,2026-04-15T14:19:58.900Z,100,0,0,0,0,0,100,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,Jobnath,
smartrecruiters,LevelOneRoboticsAndControlsInc,LevelOneRoboticsAndControlsInc,auto,2026-04-15T14:20:09.616Z,2026-04-15T14:20:09.616Z,14,0,0,0,0,0,14,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,LevelOneRoboticsAndControlsInc,
smartrecruiters,MaverickDroneSystems,Maverick Drone Systems,auto,2026-04-15T14:20:10.604Z,2026-04-15T14:20:10.604Z,1,1,0,1,0,0,0,false,1.000,0,0,2026-04-15T14:20:10.604Z,0,0,false,high,1,productive,,smartrecruiters,Maverick Drone Systems,
smartrecruiters,MyHRLLC,MyHRLLC,auto,2026-04-15T14:20:20.554Z,2026-04-15T14:20:20.554Z,10,0,0,0,6,0,4,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,MyHRLLC,
smartrecruiters,NauticusRobotics,NauticusRobotics,auto,2026-04-15T14:20:24.463Z,2026-04-15T14:20:24.463Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,NauticusRobotics,
smartrecruiters,NetApp2,NetApp2,auto,2026-04-15T14:20:32.549Z,2026-04-15T14:20:32.549Z,9,0,0,0,0,0,9,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,NetApp2,
smartrecruiters,PilmicoFoodsCorporation,PilmicoFoodsCorporation,auto,2026-04-15T14:21:36.547Z,2026-04-15T14:21:36.547Z,80,0,0,0,59,0,21,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,PilmicoFoodsCorporation,
smartrecruiters,SeniorPlc1,SeniorPlc1,auto,2026-04-15T14:22:23.496Z,2026-04-15T14:22:23.496Z,100,0,0,0,100,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,SeniorPlc1,
smartrecruiters,serpapackagingsolutions,Serpapackagingsolutions,auto,2026-04-15T14:22:23.576Z,2026-04-15T14:22:23.576Z,0,0,0,0,0,0,0,false,0.000,6,0,,2,0,false,dead,999,empty,,smartrecruiters,Serpapackagingsolutions,
smartrecruiters,SopraSteria1,SopraSteria1,auto,2026-04-15T14:22:55.773Z,2026-04-15T14:22:55.773Z,100,1,0,1,99,0,0,false,0.010,0,0,2026-04-15T14:22:55.773Z,0,0,false,low,2,productive,,smartrecruiters,SopraSteria1,[object Map]
smartrecruiters,staubli,Staubli,auto,2026-04-15T14:22:55.912Z,2026-04-15T14:22:55.912Z,0,0,0,0,0,0,0,false,0.000,6,0,,2,0,false,dead,999,empty,,smartrecruiters,Staubli,
smartrecruiters,staubligroup,Staubligroup,auto,2026-04-15T14:23:38.426Z,2026-04-15T14:23:38.426Z,100,0,0,0,100,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,Staubligroup,
smartrecruiters,StemXpert1,StemXpert1,auto,2026-04-15T14:24:29.177Z,2026-04-15T14:24:29.177Z,100,0,0,0,0,0,100,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,StemXpert1,
smartrecruiters,stowgroup,Stowgroup,auto,2026-04-15T14:24:58.955Z,2026-04-15T14:24:58.955Z,100,0,0,0,84,0,16,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,Stowgroup,
smartrecruiters,UASLabsLLC,UAS Labs LLC,auto,2026-04-15T14:24:59.067Z,2026-04-15T14:24:59.067Z,0,0,0,0,0,0,0,false,0.000,6,0,,2,0,false,dead,999,empty,,smartrecruiters,UAS Labs LLC,
smartrecruiters,UKAtomicEnergyAuthority,UKAtomicEnergyAuthority,auto,2026-04-15T14:25:20.010Z,2026-04-15T14:25:20.010Z,43,0,0,0,43,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,UKAtomicEnergyAuthority,
smartrecruiters,UncommonSchools,UncommonSchools,auto,2026-04-15T14:25:56.021Z,2026-04-15T14:25:56.021Z,100,0,0,0,100,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,UncommonSchools,
smartrecruiters,Vention,Vention,auto,2026-04-15T14:26:32.720Z,2026-04-15T14:26:32.720Z,55,0,0,0,50,0,5,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,smartrecruiters,Vention,
teamtailor,delair,Delair,auto,2026-04-15T14:26:51.052Z,2026-04-15T14:26:51.052Z,20,14,8,6,0,0,6,false,0.700,0,0,2026-04-15T14:26:51.052Z,0,0,false,high,1,productive,,teamtailor,Delair,[object Map]
rippling,droneup,DroneUp,auto,2026-04-15T14:26:55.660Z,2026-04-15T14:26:55.660Z,4,4,1,3,0,0,0,false,1.000,0,0,2026-04-15T14:26:55.660Z,0,0,false,high,1,productive,,rippling,DroneUp,[object Map]
bamboohr,skycatch,Skycatch,auto,2026-04-15T14:26:58.537Z,2026-04-15T14:26:58.537Z,4,1,0,1,0,0,3,false,0.250,0,0,2026-04-15T14:26:58.537Z,0,0,false,medium,1,productive,,bamboohr,Skycatch,
rippling,droneshield,DroneShield,auto,2026-04-15T14:29:23.165Z,2026-04-15T14:29:23.165Z,100,53,50,3,2,0,45,false,0.530,0,0,2026-04-15T14:29:23.165Z,0,0,false,high,1,productive,,rippling,DroneShield,[object Map]
ashby,Astro-Mechanica,GNC Engineer @ Astro Mechanica,auto,2026-04-15T14:29:24.556Z,2026-04-15T14:29:24.556Z,23,0,0,0,13,0,10,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,ashby,GNC Engineer @ Astro Mechanica,
ashby,zeromark,Computer Vision Engineer (Object Detection & Tracking),auto,2026-04-15T14:29:38.960Z,2026-04-15T14:29:38.960Z,10,8,6,2,1,0,1,false,0.800,0,0,2026-04-15T14:29:38.960Z,0,0,false,high,1,productive,,ashby,Computer Vision Engineer (Object Detection & Tracking),[object Map]
rippling,advanced-navigation,EMEA Bid Manager,auto,2026-04-15T14:29:43.668Z,2026-04-15T14:29:43.668Z,12,1,0,1,8,0,3,false,0.083,0,0,2026-04-15T14:29:43.668Z,0,0,false,low,2,productive,,rippling,EMEA Bid Manager,
rippling,syos-aerospace-uk,"Head of Vehicle Design, Maritime",auto,2026-04-15T14:29:50.702Z,2026-04-15T14:29:50.702Z,8,4,1,3,1,0,3,false,0.500,0,0,2026-04-15T14:29:50.702Z,0,0,false,high,1,productive,,rippling,"Head of Vehicle Design, Maritime",[object Map]
rippling,swift-engineering,UAV Test Engineer,auto,2026-04-15T14:30:04.525Z,2026-04-15T14:30:04.525Z,12,7,4,3,4,0,1,false,0.583,0,0,2026-04-15T14:30:04.525Z,0,0,false,high,1,productive,,rippling,UAV Test Engineer,[object Map]
rippling,panthera-careers,Conservation Technology Director,auto,2026-04-15T14:30:10.278Z,2026-04-15T14:30:10.278Z,16,0,0,0,8,0,8,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,rippling,Conservation Technology Director,
rippling,tive-careers,Senior Product Designer,auto,2026-04-15T14:30:17.787Z,2026-04-15T14:30:17.787Z,22,0,0,0,13,0,9,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,rippling,Senior Product Designer,
rippling,fresh-baguette,Multi-Unit General Manager,auto,2026-04-15T14:30:26.182Z,2026-04-15T14:30:26.182Z,25,0,0,0,25,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,rippling,Multi-Unit General Manager,
ashby,moonvalley-ai,Robotics Researcher @ Moonvalley AI,auto,2026-04-15T14:30:27.163Z,2026-04-15T14:30:27.163Z,7,0,0,0,5,0,2,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,ashby,Robotics Researcher @ Moonvalley AI,
ashby,hyperexponential,Senior AI Engineer,auto,2026-04-15T14:30:28.792Z,2026-04-15T14:30:28.792Z,32,0,0,0,24,0,8,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,ashby,Senior AI Engineer,
ashby,arthur,Robotics Software Engineer @ Arthur Robotics,auto,2026-04-15T14:30:29.625Z,2026-04-15T14:30:29.625Z,1,0,0,0,1,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,ashby,Robotics Software Engineer @ Arthur Robotics,
lever,ghsmartjobs,Leadership Advisor,auto,2026-04-15T14:30:31.219Z,2026-04-15T14:30:31.219Z,10,0,0,0,3,0,7,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Leadership Advisor,
rippling,singularity-defense,Drone Pilot / UAS Test Operator,auto,2026-04-15T14:30:37.953Z,2026-04-15T14:30:37.953Z,20,2,0,2,14,0,4,false,0.100,0,0,2026-04-15T14:30:37.953Z,0,0,false,medium,1,productive,,rippling,Drone Pilot / UAS Test Operator,[object Map]
rippling,es-419/skyportsdeliveries-limited,Drone Hub Operator,auto,2026-04-15T14:30:38.262Z,,0,0,0,0,0,0,0,true,0.000,0,3,,2,2,false,low,2,fetch_failed,Rippling list page 0 failed: Rippling Drone Hub Operator page=0 failed: 404,rippling,Drone Hub Operator,
rippling,critical-response-group,Field Mapping Associate,auto,2026-04-15T14:30:41.021Z,2026-04-15T14:30:41.021Z,8,0,0,0,7,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,rippling,Field Mapping Associate,
rippling,menadier,Survey Coordinator & Draftsman,auto,2026-04-15T14:30:42.179Z,2026-04-15T14:30:42.179Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,rippling,Survey Coordinator & Draftsman,
rippling,pdwcareers,Embedded Systems Technician,auto,2026-04-15T14:32:02.816Z,2026-04-15T14:32:02.816Z,36,33,31,2,3,0,0,false,0.917,0,0,2026-04-15T14:32:02.816Z,0,0,false,high,1,productive,,rippling,Embedded Systems Technician,[object Map]
greenhouse,anellophotonics,Defense/Government Programs (Autonomy & Navigation ...,auto,2026-04-15T14:32:14.294Z,2026-04-15T14:32:14.294Z,9,7,5,2,2,0,0,false,0.778,0,0,2026-04-15T14:32:14.294Z,0,0,false,high,1,productive,,greenhouse,Defense/Government Programs (Autonomy & Navigation ...,[object Map]
greenhouse,nerostechnologies,Autonomy,auto,2026-04-15T14:34:03.421Z,2026-04-15T14:34:03.421Z,53,49,47,2,4,0,0,false,0.925,0,0,2026-04-15T14:34:03.421Z,0,0,false,high,1,productive,,greenhouse,Autonomy,[object Map]
greenhouse,doordashusa,Robotics Software Engineer,auto,2026-04-15T14:34:30.622Z,2026-04-15T14:34:30.622Z,452,12,10,2,440,0,0,false,0.027,0,0,2026-04-15T14:34:30.622Z,0,0,false,low,2,productive,,greenhouse,Robotics Software Engineer,[object Map]
teamtailor,lendurai,Systems Engineer,auto,2026-04-15T14:34:31.161Z,2026-04-15T14:34:31.161Z,4,2,0,2,0,0,2,false,0.500,0,0,2026-04-15T14:34:31.161Z,0,0,false,high,1,productive,,teamtailor,Systems Engineer,[object Map]
teamtailor,callenlenz,Principal Technologist,auto,2026-04-15T14:35:15.232Z,2026-04-15T14:35:15.232Z,24,20,18,2,1,0,3,false,0.833,0,0,2026-04-15T14:35:15.232Z,0,0,false,high,1,productive,,teamtailor,Principal Technologist,[object Map]
greenhouse,knightdivisiontactical,Job Application for Drone Operator at Knight Division Tactical,auto,2026-04-15T14:35:15.549Z,2026-04-15T14:35:15.549Z,17,0,0,0,2,0,15,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Job Application for Drone Operator at Knight Division Tactical,
rippling,syos-aerospace,IT Support Engineer,auto,2026-04-15T14:35:17.762Z,2026-04-15T14:35:17.762Z,4,2,0,2,1,0,1,false,0.500,0,0,2026-04-15T14:35:17.762Z,0,0,false,high,1,productive,,rippling,IT Support Engineer,[object Map]
provider,slug,company_name,status,last_checked_at,last_successful_fetch_at,jobs_last_run,jobs_relevant_last_run,jobs_inserted_last_run,jobs_updated_last_run,jobs_irrelevant_last_run,jobs_partial_last_run,jobs_old_last_run,fetch_failed_last_run,yield_last_run,times_seen_empty,times_failed,,,,,scrape_tier,scrape_every_runs,bucket_last_run,last_error,provider,company_name,
greenhouse,weedmaps77,Weedmaps77,auto,2026-04-15T14:35:18.464Z,2026-04-15T14:35:18.464Z,26,2,0,2,22,0,2,false,0.077,0,0,2026-04-15T14:35:18.464Z,0,0,false,low,2,productive,,greenhouse,Weedmaps77,
smartrecruiters,DroneShield,DroneShield,auto,2026-04-15T14:35:21.103Z,2026-04-15T14:35:21.103Z,9,0,0,0,0,0,9,false,0.000,0,0,,2,0,false,low,2,old_only,,smartrecruiters,DroneShield,
workable,adforge-corporation,Adforge Corporation,auto,2026-04-08T17:40:54.772Z,2026-04-08T17:40:54.772Z,0,0,0,0,0,0,0,FALSE,0,1,0,,,,,low,2,empty,,workable,Adforge Corporation,
workable,aerones,Aerones,auto,2026-04-08T17:49:57.339Z,2026-04-08T17:49:57.339Z,57,0,0,0,17,0,40,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Aerones,
workable,ageo,Ageo,auto,2026-04-08T17:50:30.162Z,2026-04-08T17:50:30.162Z,3,0,0,0,3,0,0,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Ageo,
workable,ai-robot-association,Ai Robot Association,auto,2026-04-08T17:50:36.606Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Ai Robot Association failed: 403,workable,Ai Robot Association,
workable,airbus-aerial,Airbus Aerial,auto,2026-04-08T17:50:39.982Z,2026-04-08T17:50:39.982Z,0,0,0,0,0,0,0,FALSE,0,1,0,,,,,low,2,empty,,workable,Airbus Aerial,
workable,alaro-city,Alaro City,auto,2026-04-08T17:58:10.660Z,2026-04-08T17:58:10.660Z,46,0,0,0,11,0,35,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Alaro City,
workable,alta-ares,Alta Ares,auto,2026-04-08T17:58:17.113Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Alta Ares failed: 403,workable,Alta Ares,
workable,andromeda-robotics,Andromeda Robotics,auto,2026-04-08T17:59:48.149Z,2026-04-08T17:59:48.149Z,9,0,0,0,7,0,2,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Andromeda Robotics,
workable,aoc-global-services,Aoc Global Services,auto,2026-04-08T17:59:54.601Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Aoc Global Services failed: 403,workable,Aoc Global Services,
workable,araic,Araic,auto,2026-04-08T18:00:01.103Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,"Unexpected token '<', ""<!doctype ""... is not valid JSON",workable,Araic,
workable,arch-aerial-llc,Arch Aerial Llc,auto,2026-04-08T18:01:00.802Z,2026-04-08T18:01:00.802Z,6,2,0,0,1,2,3,FALSE,0,0,0,,,,,low,2,partial_only,"upsert_error: new row violates row-level security policy for table ""jobs""",workable,Arch Aerial Llc,
workable,asylon,Asylon,auto,2026-04-08T18:01:00.938Z,2026-04-08T18:01:00.938Z,0,0,0,0,0,0,0,FALSE,0,1,0,,,,,low,2,empty,,workable,Asylon,
workable,ati-inc,Ati Inc,auto,2026-04-08T18:02:19.676Z,2026-04-08T18:02:19.676Z,8,0,0,0,5,0,3,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Ati Inc,
workable,avomind,Avomind,auto,2026-04-08T19:02:41.385Z,2026-04-08T19:02:41.385Z,374,0,0,0,146,0,228,FALSE,0,0,0,,,,,low,2,irrelevant_only,,workable,Avomind,
workable,bos-innovations,Bos Innovations,auto,2026-04-08T19:02:47.816Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Bos Innovations failed: 429,workable,Bos Innovations,
workable,bots-unlimited,Bots Unlimited,auto,2026-04-08T19:02:54.176Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Bots Unlimited failed: 429,workable,Bots Unlimited,
workable,clear-labs,Clear Labs,auto,2026-04-08T19:03:00.596Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Clear Labs failed: 429,workable,Clear Labs,
workable,cloudfactory,Cloudfactory,auto,2026-04-08T19:03:07.065Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Cloudfactory failed: 429,workable,Cloudfactory,
workable,complete-home-care-holdings,Complete Home Care Holdings,auto,2026-04-08T19:03:13.519Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Complete Home Care Holdings failed: 429,workable,Complete Home Care Holdings,
workable,continuum-resource-network,Continuum Resource Network,auto,2026-04-08T19:03:19.929Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Continuum Resource Network failed: 429,workable,Continuum Resource Network,
workable,cornerstone-research-group-inc,Cornerstone Research Group Inc,auto,2026-04-08T19:03:26.373Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Cornerstone Research Group Inc failed: 429,workable,Cornerstone Research Group Inc,
workable,cti-jobs,Cti Jobs,auto,2026-04-08T19:03:32.821Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Cti Jobs failed: 429,workable,Cti Jobs,
workable,destinusgroup,Destinus,auto,2026-04-08T19:03:39.218Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Destinus failed: 429,workable,Destinus,
workable,droneup,Droneup,auto,2026-04-08T19:03:45.787Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Droneup failed: 429,workable,Droneup,
workable,exotec,Exotec,auto,2026-04-08T19:03:52.206Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Exotec failed: 429,workable,Exotec,
workable,flexion-robotics,Flexion Robotics,auto,2026-04-08T19:03:58.653Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Flexion Robotics failed: 429,workable,Flexion Robotics,
workable,flowith,Flowith,auto,2026-04-08T19:04:05.090Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Flowith failed: 429,workable,Flowith,
workable,flyability,Flyability,auto,2026-04-08T19:04:11.494Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Flyability failed: 429,workable,Flyability,
workable,fuku,Fuku,auto,2026-04-08T19:04:17.948Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Fuku failed: 429,workable,Fuku,
workable,genm,Genm,auto,2026-04-08T19:04:24.374Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Genm failed: 429,workable,Genm,
workable,getfpv,Getfpv,auto,2026-04-08T19:04:30.831Z,,0,0,0,0,0,0,0,TRUE,0,0,1,,,,,low,2,fetch_failed,Workable Getfpv failed: 429,workable,Getfpv,
