"company_key","company_name","domain","homepage_url","linkedin_url","category","confidence_flag","homepage_input_validation","homepage_validation_note","careers_url_candidate","careers_url_final","redirected_to","resolver_status","source_type_guess","notes","last_checked_at","final_source_type","extractor_type","extractor_priority","ready_for_extraction","routing_notes"
"cm-0332","Teledyne FLIR","flir.com","https://www.flir.com/","https://www.linkedin.com/company/flir-systems","Hardware","high","ok",,"https://www.flir.com/careers","https://www.flir.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://www.flir.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://www.flir.com/careers"",""status"":200,""finalUrl"":""https://www.flir.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.flir.com/careers"",""classification"":""custom_found""}","2026-04-11T00:15:09.099Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0333","Terra Drone Arabia","terra-drone.com.sa","https://terra-drone.com.sa/","https://www.linkedin.com/company/terra-drone-arabia",,"high","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://terra-drone.com.sa/ from domain column.","https://terra-drone.com.sa/","https://terra-drone.com.sa/",,"careers_found","custom_found","{""homepageUsed"":""https://terra-drone.com.sa/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://terra-drone.com.sa/careers"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://terra-drone.com.sa/jobs"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://terra-drone.com.sa/careers/jobs"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://terra-drone.com.sa/join-us"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://terra-drone.com.sa/work-with-us"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://terra-drone.com.sa/company/careers"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://terra-drone.com.sa/about/careers"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://terra-drone.com.sa/opportunities"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://terra-drone.com.sa/hiring"",""status"":404,""finalUrl"":""https://terra-drone.com.sa/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://terra-drone.com.sa/"",""status"":200,""finalUrl"":""https://terra-drone.com.sa/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://terra-drone.com.sa/"",""classification"":""custom_found""}","2026-04-11T00:15:10.621Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0334","Terra Drone Indonesia","terra-drone.co.id","https://terra-drone.co.id/","https://www.linkedin.com/company/terra-drone-indonesia",,"high","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://terra-drone.co.id/ from domain column.","https://terra-drone.co.id/careers","https://terra-drone.co.id/wp-content/uploads/2026/01/Careers.png","https://terra-drone.co.id/wp-content/uploads/2026/01/Careers.png","careers_found","custom_found","{""homepageUsed"":""https://terra-drone.co.id/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://terra-drone.co.id/careers"",""status"":200,""finalUrl"":""https://terra-drone.co.id/wp-content/uploads/2026/01/Careers.png"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://terra-drone.co.id/wp-content/uploads/2026/01/Careers.png"",""classification"":""custom_found""}","2026-04-11T00:15:50.264Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0335","Terra Inspectioneering","terrainsp.com","https://terrainsp.com/","https://www.linkedin.com/company/terra-inspectioneering","Inspection (Energy / Infrastructure)","high","ok",,,,,"homepage_fetch_failed","fetch_failed","{""homepageUsed"":""https://terrainsp.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://terrainsp.com/careers"",""status"":0,""finalUrl"":""https://terrainsp.com/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://terrainsp.com/jobs"",""status"":0,""finalUrl"":""https://terrainsp.com/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://terrainsp.com/careers/jobs"",""status"":0,""finalUrl"":""https://terrainsp.com/careers/jobs"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://terrainsp.com/join-us"",""status"":0,""finalUrl"":""https://terrainsp.com/join-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://terrainsp.com/work-with-us"",""status"":0,""finalUrl"":""https://terrainsp.com/work-with-us"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://terrainsp.com/company/careers"",""status"":0,""finalUrl"":""https://terrainsp.com/company/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://terrainsp.com/about/careers"",""status"":0,""finalUrl"":""https://terrainsp.com/about/careers"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://terrainsp.com/opportunities"",""status"":0,""finalUrl"":""https://terrainsp.com/opportunities"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://terrainsp.com/hiring"",""status"":0,""finalUrl"":""https://terrainsp.com/hiring"",""ok"":false,""error"":""fetch failed"",""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://terrainsp.com/"",""classification"":""fetch_failed"",""homepageError"":""fetch failed""}","2026-04-11T00:15:58.649Z","unavailable","none","none","false","gated: resolver_status=homepage_fetch_failed"
"cm-0336","Thales","thalesgroup.com","https://www.thalesgroup.com/","https://www.linkedin.com/company/thales","Defense","high","ok",,"https://www.thalesgroup.com/careers","https://www.thalesgroup.com/careers",,"careers_found","custom_found","{""homepageUsed"":""https://www.thalesgroup.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://www.thalesgroup.com/careers"",""status"":200,""finalUrl"":""https://www.thalesgroup.com/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://www.thalesgroup.com/careers"",""classification"":""custom_found""}","2026-04-11T00:15:59.510Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0337","UAV America","uavamerica.com","https://uavamerica.com/","https://www.linkedin.com/company/uav-america",,"high","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://uavamerica.com/ from domain column.",,,,"careers_not_found","careers_not_found","{""homepageUsed"":""https://uavamerica.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavamerica.com/careers"",""status"":404,""finalUrl"":""https://uavamerica.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://uavamerica.com/jobs"",""status"":404,""finalUrl"":""https://uavamerica.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://uavamerica.com/careers/jobs"",""status"":404,""finalUrl"":""https://uavamerica.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://uavamerica.com/join-us"",""status"":404,""finalUrl"":""https://uavamerica.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://uavamerica.com/work-with-us"",""status"":404,""finalUrl"":""https://uavamerica.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://uavamerica.com/company/careers"",""status"":404,""finalUrl"":""https://uavamerica.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://uavamerica.com/about/careers"",""status"":404,""finalUrl"":""https://uavamerica.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://uavamerica.com/opportunities"",""status"":404,""finalUrl"":""https://uavamerica.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://uavamerica.com/hiring"",""status"":404,""finalUrl"":""https://uavamerica.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://uavamerica.com/"",""classification"":""careers_not_found"",""homepageScanHits"":0}","2026-04-11T00:16:00.356Z","unavailable","none","none","false","gated: resolver_status=careers_not_found"
"cm-0338","UAV Coach","uavcoach.com","https://uavcoach.com/","https://www.linkedin.com/company/uav-coach","Training & Services","high","ok",,"https://uavcoach.com/careers","https://uavcoach.com/careers/","https://uavcoach.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://uavcoach.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavcoach.com/careers"",""status"":200,""finalUrl"":""https://uavcoach.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://uavcoach.com/careers/"",""classification"":""custom_found""}","2026-04-11T00:16:04.648Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0339","UAV Factory","uavfactory.com","https://www.uavfactory.com/","https://www.linkedin.com/company/uav-factory","Hardware","high","ok",,"https://www.uavfactory.com/careers","https://rdw.com/","https://rdw.com/","redirected_external","custom_found","{""homepageUsed"":""https://www.uavfactory.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://www.uavfactory.com/careers"",""status"":200,""finalUrl"":""https://rdw.com/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":false}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://rdw.com/"",""classification"":""custom_found""}","2026-04-11T00:16:05.638Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0340","UAV Navigation (Grupo Oesía)","uavnavigation.com","https://uavnavigation.com/","https://www.linkedin.com/company/uav-navigation","Software & Autonomy","high","ok",,"https://uavnavigation.com/company/careers","https://uavnavigation.com/company/careers",,"careers_found","custom_found","{""homepageUsed"":""https://uavnavigation.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavnavigation.com/careers"",""status"":404,""finalUrl"":""https://uavnavigation.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://uavnavigation.com/jobs"",""status"":404,""finalUrl"":""https://uavnavigation.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://uavnavigation.com/careers/jobs"",""status"":404,""finalUrl"":""https://uavnavigation.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://uavnavigation.com/join-us"",""status"":404,""finalUrl"":""https://uavnavigation.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://uavnavigation.com/work-with-us"",""status"":404,""finalUrl"":""https://uavnavigation.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://uavnavigation.com/company/careers"",""status"":200,""finalUrl"":""https://uavnavigation.com/company/careers"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://uavnavigation.com/company/careers"",""classification"":""custom_found""}","2026-04-11T00:16:07.905Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0341","UAV Works","uavworks.com","https://uavworks.com/","https://www.linkedin.com/company/uav-works",,"high","rejected_url_domain_fallback","full_url host is not a company homepage (www.linkedin.com); using https://uavworks.com/ from domain column.","https://www.aisc.aero/cart","https://www.aisc.aero/cart",,"redirected_external","custom_found","{""homepageUsed"":""https://uavworks.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavworks.com/careers"",""status"":404,""finalUrl"":""https://uavworks.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://uavworks.com/jobs"",""status"":404,""finalUrl"":""https://uavworks.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://uavworks.com/careers/jobs"",""status"":404,""finalUrl"":""https://uavworks.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://uavworks.com/join-us"",""status"":404,""finalUrl"":""https://uavworks.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://uavworks.com/work-with-us"",""status"":404,""finalUrl"":""https://uavworks.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://uavworks.com/company/careers"",""status"":404,""finalUrl"":""https://uavworks.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://uavworks.com/about/careers"",""status"":404,""finalUrl"":""https://uavworks.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://uavworks.com/opportunities"",""status"":404,""finalUrl"":""https://uavworks.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://uavworks.com/hiring"",""status"":404,""finalUrl"":""https://uavworks.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.aisc.aero/cart"",""status"":200,""finalUrl"":""https://www.aisc.aero/cart"",""ok"":true,""error"":null,""text"":""0"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.aisc.aero/cart"",""classification"":""custom_found""}","2026-04-11T00:16:13.893Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0342","UAVenture","uaventure.com","https://uaventure.com/","https://www.linkedin.com/company/uaventure","Inspection (Energy / Infrastructure)","high","ok",,"https://uaventure.com/careers","http://uaventure.com/careers/","http://uaventure.com/careers/","careers_found","custom_found","{""homepageUsed"":""https://uaventure.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uaventure.com/careers"",""status"":200,""finalUrl"":""http://uaventure.com/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""http://uaventure.com/careers/"",""classification"":""custom_found""}","2026-04-11T00:16:16.304Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0343","uAvionix","uavionix.com","https://uavionix.com/","https://www.linkedin.com/company/uavionix","Hardware","high","ok",,"https://uavionix.com/careers","https://uavionix.com/company/careers/","https://uavionix.com/company/careers/","careers_found","custom_found","{""homepageUsed"":""https://uavionix.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavionix.com/careers"",""status"":200,""finalUrl"":""https://uavionix.com/company/careers/"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":true}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://uavionix.com/company/careers/"",""classification"":""custom_found""}","2026-04-11T00:16:17.407Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0344","UAVIQ","uaviq.com","https://uaviq.com/","https://www.linkedin.com/company/uaviq","Inspection (Energy / Infrastructure)","high","ok",,"https://www.uaviq.com/en/blog/","https://www.uaviq.com/en/blog/",,"careers_found","custom_found","{""homepageUsed"":""https://uaviq.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uaviq.com/careers"",""status"":404,""finalUrl"":""https://www.uaviq.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://uaviq.com/jobs"",""status"":404,""finalUrl"":""https://www.uaviq.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://uaviq.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.uaviq.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://uaviq.com/join-us"",""status"":404,""finalUrl"":""https://www.uaviq.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://uaviq.com/work-with-us"",""status"":404,""finalUrl"":""https://www.uaviq.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://uaviq.com/company/careers"",""status"":404,""finalUrl"":""https://www.uaviq.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://uaviq.com/about/careers"",""status"":404,""finalUrl"":""https://www.uaviq.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://uaviq.com/opportunities"",""status"":404,""finalUrl"":""https://www.uaviq.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://uaviq.com/hiring"",""status"":404,""finalUrl"":""https://www.uaviq.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.uaviq.com/en/blog/"",""status"":200,""finalUrl"":""https://www.uaviq.com/en/blog/"",""ok"":true,""error"":null,""text"":""BACK TO BLOG"",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.uaviq.com/en/blog/"",""classification"":""custom_found""}","2026-04-11T00:16:18.712Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0345","UAVOS","uavos.com","https://uavos.com/","https://www.linkedin.com/company/uavos","Hardware","high","ok",,"https://www.uavos.com/","https://www.uavos.com/",,"careers_found","custom_found","{""homepageUsed"":""https://uavos.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://uavos.com/careers"",""status"":404,""finalUrl"":""https://www.uavos.com/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/jobs"",""candidateUrl"":""https://uavos.com/jobs"",""status"":404,""finalUrl"":""https://www.uavos.com/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/careers/jobs"",""candidateUrl"":""https://uavos.com/careers/jobs"",""status"":404,""finalUrl"":""https://www.uavos.com/careers/jobs"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/join-us"",""candidateUrl"":""https://uavos.com/join-us"",""status"":404,""finalUrl"":""https://www.uavos.com/join-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/work-with-us"",""candidateUrl"":""https://uavos.com/work-with-us"",""status"":404,""finalUrl"":""https://www.uavos.com/work-with-us"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/company/careers"",""candidateUrl"":""https://uavos.com/company/careers"",""status"":404,""finalUrl"":""https://www.uavos.com/company/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/about/careers"",""candidateUrl"":""https://uavos.com/about/careers"",""status"":404,""finalUrl"":""https://www.uavos.com/about/careers"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/opportunities"",""candidateUrl"":""https://uavos.com/opportunities"",""status"":404,""finalUrl"":""https://www.uavos.com/opportunities"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""/hiring"",""candidateUrl"":""https://uavos.com/hiring"",""status"":404,""finalUrl"":""https://www.uavos.com/hiring"",""ok"":false,""error"":null,""ats"":null,""relatedToHome"":true},{""path"":""(homepage_scan)"",""candidateUrl"":""https://www.uavos.com/"",""status"":200,""finalUrl"":""https://www.uavos.com/"",""ok"":true,""error"":null,""text"":"""",""ats"":null}],""homepageScan"":true,""homepageScanHit"":true,""finalUrl"":""https://www.uavos.com/"",""classification"":""custom_found""}","2026-04-11T00:16:33.197Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
"cm-0346","UgCS (SPH Engineering)","ugcs.com","https://ugcs.com/","https://www.linkedin.com/company/sph-engineering","Software & Autonomy","high","ok",,"https://ugcs.com/careers","https://jobs.sphengineering.com/jobs","https://jobs.sphengineering.com/jobs","redirected_external","custom_found","{""homepageUsed"":""https://ugcs.com/"",""pathsTried"":[""/careers"",""/jobs"",""/careers/jobs"",""/join-us"",""/work-with-us"",""/company/careers"",""/about/careers"",""/opportunities"",""/hiring""],""probeLog"":[{""path"":""/careers"",""candidateUrl"":""https://ugcs.com/careers"",""status"":200,""finalUrl"":""https://jobs.sphengineering.com/jobs"",""ok"":true,""error"":null,""ats"":null,""relatedToHome"":false}],""homepageScan"":false,""homepageScanHit"":false,""finalUrl"":""https://jobs.sphengineering.com/jobs"",""classification"":""custom_found""}","2026-04-11T00:16:40.877Z","html_static","html_scraper","medium","true","custom careers page; HTML scrape candidate"
