"master_row_id","source_track","company_display_name","ats_company_key","resolver_company_key","source_kind","ats_provider","ats_board_slug","careers_url_canonical","homepage_url","domain","ingestion_status","promotion_source","promoted_at","approval_rule_set"
"ats:legacy__lever__shieldai","ats_bridge","Shield AI","legacy__lever__shieldai","","ats_api","lever","shieldai","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__SimbeRobotics","ats_bridge","SimbeRobotics","legacy__lever__SimbeRobotics","","ats_api","lever","SimbeRobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__skysafe","ats_bridge","Skysafe","legacy__lever__skysafe","","ats_api","lever","skysafe","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__skyways","ats_bridge","Skyways","legacy__lever__skyways","","ats_api","lever","skyways","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__SpaceSystemsIntegration","ats_bridge","SpaceSystemsIntegration","legacy__lever__SpaceSystemsIntegration","","ats_api","lever","SpaceSystemsIntegration","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__steerbridge","ats_bridge","Steerbridge","legacy__lever__steerbridge","","ats_api","lever","steerbridge","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__sundrivesolar","ats_bridge","Sundrivesolar","legacy__lever__sundrivesolar","","ats_api","lever","sundrivesolar","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__talentwerx.io","ats_bridge","Talentwerx.Io","legacy__lever__talentwerx.io","","ats_api","lever","talentwerx.io","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__teleo","ats_bridge","Teleo","legacy__lever__teleo","","ats_api","lever","teleo","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__Terraformation","ats_bridge","Terraformation","legacy__lever__Terraformation","","ats_api","lever","Terraformation","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__thea.energy","ats_bridge","Thea.Energy","legacy__lever__thea.energy","","ats_api","lever","thea.energy","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__thehousemajoritypac","ats_bridge","Thehousemajoritypac","legacy__lever__thehousemajoritypac","","ats_api","lever","thehousemajoritypac","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__threattec","ats_bridge","Threattec","legacy__lever__threattec","","ats_api","lever","threattec","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__transmutex","ats_bridge","Transmutex","legacy__lever__transmutex","","ats_api","lever","transmutex","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__tri","ats_bridge","Tri","legacy__lever__tri","","ats_api","lever","tri","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__tsmg","ats_bridge","Tsmg","legacy__lever__tsmg","","ats_api","lever","tsmg","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__tutorintelligence","ats_bridge","Tutorintelligence","legacy__lever__tutorintelligence","","ats_api","lever","tutorintelligence","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__tx-inc.com","ats_bridge","Tx Inc.Com","legacy__lever__tx-inc.com","","ats_api","lever","tx-inc.com","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__valdeseng","ats_bridge","Valdeseng","legacy__lever__valdeseng","","ats_api","lever","valdeseng","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__venusaero","ats_bridge","Venusaero","legacy__lever__venusaero","","ats_api","lever","venusaero","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__verkor","ats_bridge","Verkor","legacy__lever__verkor","","ats_api","lever","verkor","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__waabi","ats_bridge","Waabi","legacy__lever__waabi","","ats_api","lever","waabi","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__wadetrim","ats_bridge","Wadetrim","legacy__lever__wadetrim","","ats_api","lever","wadetrim","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__waremalcomb","ats_bridge","Waremalcomb","legacy__lever__waremalcomb","","ats_api","lever","waremalcomb","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__weride","ats_bridge","Weride","legacy__lever__weride","","ats_api","lever","weride","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__whoop","ats_bridge","Whoop","legacy__lever__whoop","","ats_api","lever","whoop","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__wingtra-2","ats_bridge","Wingtra","legacy__lever__wingtra-2","","ats_api","lever","wingtra-2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__world-view-enterprises-inc.","ats_bridge","World View Enterprises Inc.","legacy__lever__world-view-enterprises-inc.","","ats_api","lever","world-view-enterprises-inc.","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__woven-by-toyota","ats_bridge","Woven By Toyota","legacy__lever__woven-by-toyota","","ats_api","lever","woven-by-toyota","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__lever__zoox","ats_bridge","Zoox","legacy__lever__zoox","","ats_api","lever","zoox","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__AbbVie","ats_bridge","AbbVie","legacy__smartrecruiters__AbbVie","","ats_api","smartrecruiters","AbbVie","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__aerovect","ats_bridge","Aerovect","legacy__smartrecruiters__aerovect","","ats_api","smartrecruiters","aerovect","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__AI-Adam","ats_bridge","AI Adam","legacy__smartrecruiters__AI-Adam","","ats_api","smartrecruiters","AI-Adam","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__AngellEchoMagikid","ats_bridge","AngellEchoMagikid","legacy__smartrecruiters__AngellEchoMagikid","","ats_api","smartrecruiters","AngellEchoMagikid","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__BestgateEngineering","ats_bridge","BestgateEngineering","legacy__smartrecruiters__BestgateEngineering","","ats_api","smartrecruiters","BestgateEngineering","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__BuiltRobotics","ats_bridge","BuiltRobotics","legacy__smartrecruiters__BuiltRobotics","","ats_api","smartrecruiters","BuiltRobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__CycloTech","ats_bridge","CycloTech","legacy__smartrecruiters__CycloTech","","ats_api","smartrecruiters","CycloTech","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__DroneShield","ats_bridge","DroneShield","legacy__smartrecruiters__DroneShield","","ats_api","smartrecruiters","DroneShield","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__GalenRobotics","ats_bridge","GalenRobotics","legacy__smartrecruiters__GalenRobotics","","ats_api","smartrecruiters","GalenRobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__Geo-Totaal","ats_bridge","Geo Totaal","legacy__smartrecruiters__Geo-Totaal","","ats_api","smartrecruiters","Geo-Totaal","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__HstarTechnologies","ats_bridge","HstarTechnologies","legacy__smartrecruiters__HstarTechnologies","","ats_api","smartrecruiters","HstarTechnologies","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__ImageAssociatesInc","ats_bridge","ImageAssociatesInc","legacy__smartrecruiters__ImageAssociatesInc","","ats_api","smartrecruiters","ImageAssociatesInc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__InformaGroupPlc","ats_bridge","InformaGroupPlc","legacy__smartrecruiters__InformaGroupPlc","","ats_api","smartrecruiters","InformaGroupPlc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__JBHi-FiTheGoodGuys1","ats_bridge","JBHi FiTheGoodGuys1","legacy__smartrecruiters__JBHi-FiTheGoodGuys1","","ats_api","smartrecruiters","JBHi-FiTheGoodGuys1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__Jobnath","ats_bridge","Jobnath","legacy__smartrecruiters__Jobnath","","ats_api","smartrecruiters","Jobnath","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__LevelOneRoboticsAndControlsInc","ats_bridge","LevelOneRoboticsAndControlsInc","legacy__smartrecruiters__LevelOneRoboticsAndControlsInc","","ats_api","smartrecruiters","LevelOneRoboticsAndControlsInc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__MaverickDroneSystems","ats_bridge","Maverick Drone Systems","legacy__smartrecruiters__MaverickDroneSystems","","ats_api","smartrecruiters","MaverickDroneSystems","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__MyHRLLC","ats_bridge","MyHRLLC","legacy__smartrecruiters__MyHRLLC","","ats_api","smartrecruiters","MyHRLLC","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__NauticusRobotics","ats_bridge","NauticusRobotics","legacy__smartrecruiters__NauticusRobotics","","ats_api","smartrecruiters","NauticusRobotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__NetApp2","ats_bridge","NetApp2","legacy__smartrecruiters__NetApp2","","ats_api","smartrecruiters","NetApp2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__PilmicoFoodsCorporation","ats_bridge","PilmicoFoodsCorporation","legacy__smartrecruiters__PilmicoFoodsCorporation","","ats_api","smartrecruiters","PilmicoFoodsCorporation","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__SeniorPlc1","ats_bridge","SeniorPlc1","legacy__smartrecruiters__SeniorPlc1","","ats_api","smartrecruiters","SeniorPlc1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__serpapackagingsolutions","ats_bridge","Serpapackagingsolutions","legacy__smartrecruiters__serpapackagingsolutions","","ats_api","smartrecruiters","serpapackagingsolutions","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__SopraSteria1","ats_bridge","SopraSteria1","legacy__smartrecruiters__SopraSteria1","","ats_api","smartrecruiters","SopraSteria1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__staubli","ats_bridge","Staubli","legacy__smartrecruiters__staubli","","ats_api","smartrecruiters","staubli","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__staubligroup","ats_bridge","Staubligroup","legacy__smartrecruiters__staubligroup","","ats_api","smartrecruiters","staubligroup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__StemXpert1","ats_bridge","StemXpert1","legacy__smartrecruiters__StemXpert1","","ats_api","smartrecruiters","StemXpert1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__stowgroup","ats_bridge","Stowgroup","legacy__smartrecruiters__stowgroup","","ats_api","smartrecruiters","stowgroup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__UASLabsLLC","ats_bridge","UAS Labs LLC","legacy__smartrecruiters__UASLabsLLC","","ats_api","smartrecruiters","UASLabsLLC","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__UKAtomicEnergyAuthority","ats_bridge","UKAtomicEnergyAuthority","legacy__smartrecruiters__UKAtomicEnergyAuthority","","ats_api","smartrecruiters","UKAtomicEnergyAuthority","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__UncommonSchools","ats_bridge","UncommonSchools","legacy__smartrecruiters__UncommonSchools","","ats_api","smartrecruiters","UncommonSchools","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__smartrecruiters__Vention","ats_bridge","Vention","legacy__smartrecruiters__Vention","","ats_api","smartrecruiters","Vention","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__adforge-corporation","ats_bridge","Adforge Corporation","legacy__workable__adforge-corporation","","ats_api","workable","adforge-corporation","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__aerones","ats_bridge","Aerones","legacy__workable__aerones","","ats_api","workable","aerones","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__ageo","ats_bridge","Ageo","legacy__workable__ageo","","ats_api","workable","ageo","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__ai-robot-association","ats_bridge","Ai Robot Association","legacy__workable__ai-robot-association","","ats_api","workable","ai-robot-association","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__airbus-aerial","ats_bridge","Airbus Aerial","legacy__workable__airbus-aerial","","ats_api","workable","airbus-aerial","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__alaro-city","ats_bridge","Alaro City","legacy__workable__alaro-city","","ats_api","workable","alaro-city","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__alta-ares","ats_bridge","Alta Ares","legacy__workable__alta-ares","","ats_api","workable","alta-ares","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__andromeda-robotics","ats_bridge","Andromeda Robotics","legacy__workable__andromeda-robotics","","ats_api","workable","andromeda-robotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__aoc-global-services","ats_bridge","Aoc Global Services","legacy__workable__aoc-global-services","","ats_api","workable","aoc-global-services","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__araic","ats_bridge","Araic","legacy__workable__araic","","ats_api","workable","araic","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__arch-aerial-llc","ats_bridge","Arch Aerial Llc","legacy__workable__arch-aerial-llc","","ats_api","workable","arch-aerial-llc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__asylon","ats_bridge","Asylon","legacy__workable__asylon","","ats_api","workable","asylon","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__ati-inc","ats_bridge","Ati Inc","legacy__workable__ati-inc","","ats_api","workable","ati-inc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__avomind","ats_bridge","Avomind","legacy__workable__avomind","","ats_api","workable","avomind","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__bos-innovations","ats_bridge","Bos Innovations","legacy__workable__bos-innovations","","ats_api","workable","bos-innovations","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__bots-unlimited","ats_bridge","Bots Unlimited","legacy__workable__bots-unlimited","","ats_api","workable","bots-unlimited","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__clear-labs","ats_bridge","Clear Labs","legacy__workable__clear-labs","","ats_api","workable","clear-labs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__cloudfactory","ats_bridge","Cloudfactory","legacy__workable__cloudfactory","","ats_api","workable","cloudfactory","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__complete-home-care-holdings","ats_bridge","Complete Home Care Holdings","legacy__workable__complete-home-care-holdings","","ats_api","workable","complete-home-care-holdings","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__continuum-resource-network","ats_bridge","Continuum Resource Network","legacy__workable__continuum-resource-network","","ats_api","workable","continuum-resource-network","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__cornerstone-research-group-inc","ats_bridge","Cornerstone Research Group Inc","legacy__workable__cornerstone-research-group-inc","","ats_api","workable","cornerstone-research-group-inc","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__cti-jobs","ats_bridge","Cti Jobs","legacy__workable__cti-jobs","","ats_api","workable","cti-jobs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__destinusgroup","ats_bridge","Destinus","legacy__workable__destinusgroup","","ats_api","workable","destinusgroup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__droneup","ats_bridge","Droneup","legacy__workable__droneup","","ats_api","workable","droneup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__exotec","ats_bridge","Exotec","legacy__workable__exotec","","ats_api","workable","exotec","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__flexion-robotics","ats_bridge","Flexion Robotics","legacy__workable__flexion-robotics","","ats_api","workable","flexion-robotics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__flowith","ats_bridge","Flowith","legacy__workable__flowith","","ats_api","workable","flowith","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__flyability","ats_bridge","Flyability","legacy__workable__flyability","","ats_api","workable","flyability","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__fuku","ats_bridge","Fuku","legacy__workable__fuku","","ats_api","workable","fuku","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__genm","ats_bridge","Genm","legacy__workable__genm","","ats_api","workable","genm","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__getfpv","ats_bridge","Getfpv","legacy__workable__getfpv","","ats_api","workable","getfpv","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__heli-video-pros","ats_bridge","Heli Video Pros","legacy__workable__heli-video-pros","","ats_api","workable","heli-video-pros","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__hummingbird-technologies-ltd","ats_bridge","Hummingbird Technologies Ltd","legacy__workable__hummingbird-technologies-ltd","","ats_api","workable","hummingbird-technologies-ltd","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__hummingbird-technologies-ltd-1","ats_bridge","Hummingbird Technologies Ltd 1","legacy__workable__hummingbird-technologies-ltd-1","","ats_api","workable","hummingbird-technologies-ltd-1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__iceye","ats_bridge","Iceye","legacy__workable__iceye","","ats_api","workable","iceye","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__ikh","ats_bridge","Ikh","legacy__workable__ikh","","ats_api","workable","ikh","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__indra-uk","ats_bridge","Indra Uk","legacy__workable__indra-uk","","ats_api","workable","indra-uk","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__intertek","ats_bridge","Intertek","legacy__workable__intertek","","ats_api","workable","intertek","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__intetics-2","ats_bridge","Intetics 2","legacy__workable__intetics-2","","ats_api","workable","intetics-2","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__intracom-defense","ats_bridge","Intracom Defense","legacy__workable__intracom-defense","","ats_api","workable","intracom-defense","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__j","ats_bridge","J","legacy__workable__j","","ats_api","workable","j","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__knowhirematch-1","ats_bridge","Knowhirematch 1","legacy__workable__knowhirematch-1","","ats_api","workable","knowhirematch-1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__krushlabs","ats_bridge","Krushlabs","legacy__workable__krushlabs","","ats_api","workable","krushlabs","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__krypton-mining","ats_bridge","Krypton Mining","legacy__workable__krypton-mining","","ats_api","workable","krypton-mining","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__labella-associates","ats_bridge","Labella Associates","legacy__workable__labella-associates","","ats_api","workable","labella-associates","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__laborup","ats_bridge","Laborup","legacy__workable__laborup","","ats_api","workable","laborup","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__manna-1","ats_bridge","Manna 1","legacy__workable__manna-1","","ats_api","workable","manna-1","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__marble","ats_bridge","Marble","legacy__workable__marble","","ats_api","workable","marble","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__matrix-camps-and-logistics","ats_bridge","Matrix Camps And Logistics","legacy__workable__matrix-camps-and-logistics","","ats_api","workable","matrix-camps-and-logistics","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__matternet","ats_bridge","Matternet","legacy__workable__matternet","","ats_api","workable","matternet","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
"ats:legacy__workable__monarch-quantum","ats_bridge","Monarch Quantum","legacy__workable__monarch-quantum","","ats_api","workable","monarch-quantum","","","","promoted","ats:isApprovedProductionAtsRegistryRow","2026-04-11T16:18:24.132Z","ats_registry_v1"
