"ats","slug","company_name","status","last_checked_at","last_successful_fetch_at","jobs_last_run","jobs_relevant_last_run","jobs_inserted_last_run","jobs_updated_last_run","jobs_irrelevant_last_run","jobs_partial_last_run","jobs_old_last_run","fetch_failed_last_run","yield_last_run","times_seen_empty","times_failed","scrape_tier","scrape_every_runs","bucket_last_run","last_error","provider","company"
"lever","MBRDNA","MBRDNA","auto","2026-04-10T15:19:36.992Z","2026-04-10T15:19:36.992Z","4","0","0","0","4","0","0","false","0.000","0","0","low","2","irrelevant_only","","lever","MBRDNA"
"lever","mechanicalorchard","Mechanicalorchard","auto","2026-04-10T15:20:15.996Z","2026-04-08T17:28:26.582Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","This operation was aborted","lever","Mechanicalorchard"
"lever","merlinlabs","Merlinlabs","auto","2026-04-10T15:20:32.629Z","2026-04-10T15:20:32.629Z","29","8","0","8","2","0","19","false","0.276","0","0","medium","1","productive","","lever","Merlinlabs"
"lever","mistral","Mistral","auto","2026-04-10T15:20:43.068Z","2026-04-10T15:20:43.068Z","147","0","0","0","52","0","95","false","0.000","0","0","low","2","irrelevant_only","","lever","Mistral"
"lever","mujininc","Mujininc","auto","2026-04-10T15:20:57.795Z","2026-04-10T15:20:57.795Z","79","0","0","0","40","0","39","false","0.000","0","0","low","2","irrelevant_only","","lever","Mujininc"
"lever","multiplylabs","Multiplylabs","auto","2026-04-10T15:21:02.228Z","2026-04-10T15:21:02.228Z","14","0","0","0","7","0","7","false","0.000","0","0","low","2","irrelevant_only","","lever","Multiplylabs"
"lever","mythic-ai.com","Mythic Ai.Com","auto","2026-04-10T15:21:02.817Z","2026-04-10T15:21:02.817Z","16","1","0","1","3","0","12","false","0.063","0","0","low","2","productive","","lever","Mythic Ai.Com"
"lever","Nomagic","Nomagic","auto","2026-04-10T15:21:18.532Z","2026-04-10T15:21:18.532Z","25","0","0","0","18","0","7","false","0.000","0","0","low","2","irrelevant_only","","lever","Nomagic"
"lever","orbaerospace","Orbaerospace","auto","2026-04-10T15:21:19.743Z","2026-04-10T15:21:19.743Z","17","5","0","5","0","0","12","false","0.294","0","0","medium","1","productive","","lever","Orbaerospace"
"lever","osaro","Osaro","auto","2026-04-10T15:21:20.193Z","2026-04-10T15:21:20.193Z","9","0","0","0","0","0","9","false","0.000","0","0","low","2","old_only","","lever","Osaro"
"lever","palantir","Palantir","auto","2026-04-10T15:21:24.800Z","2026-04-10T15:21:24.800Z","242","2","0","2","41","0","199","false","0.008","0","0","low","2","productive","","lever","Palantir"
"lever","paralleldomain","Paralleldomain","auto","2026-04-10T15:21:34.660Z","2026-04-10T15:21:34.660Z","5","0","0","0","5","0","0","false","0.000","0","0","low","2","irrelevant_only","","lever","Paralleldomain"
"lever","peerspace","Peerspace","auto","2026-04-10T15:22:02.155Z","2026-04-10T15:22:02.155Z","1","0","0","0","1","0","0","false","0.000","0","0","low","2","irrelevant_only","","lever","Peerspace"
"lever","perrone-robotics","Perrone Robotics","auto","2026-04-10T15:22:15.519Z","2026-04-10T15:22:15.519Z","2","0","0","0","0","0","2","false","0.000","0","0","low","2","old_only","","lever","Perrone Robotics"
"lever","picklerobot","Picklerobot","auto","2026-04-10T15:22:19.054Z","2026-04-10T15:22:19.054Z","14","0","0","0","6","0","8","false","0.000","0","0","low","2","irrelevant_only","","lever","Picklerobot"
"lever","pivotal","Pivotal","auto","2026-04-10T15:22:20.360Z","2026-04-10T15:22:20.360Z","25","4","0","4","13","0","8","false","0.160","0","0","medium","1","productive","","lever","Pivotal"
"lever","promiserobotics","Promiserobotics","auto","2026-04-10T15:22:30.016Z","2026-04-10T15:22:30.016Z","4","0","0","0","2","0","2","false","0.000","0","0","low","2","irrelevant_only","","lever","Promiserobotics"
"lever","pyka","Pyka","auto","2026-04-10T15:22:31.510Z","2026-04-10T15:22:31.510Z","16","1","0","1","5","0","10","false","0.063","0","0","low","2","productive","","lever","Pyka"
"lever","q-ctrl","Q Ctrl","auto","2026-04-10T15:22:32.023Z","2026-04-10T15:22:32.023Z","18","0","0","0","6","0","12","false","0.000","0","0","low","2","irrelevant_only","","lever","Q Ctrl"
"lever","quantumcircuits","Quantumcircuits","auto","2026-04-10T15:22:45.555Z","2026-04-10T15:22:45.555Z","7","0","0","0","0","0","7","false","0.000","0","0","low","2","old_only","","lever","Quantumcircuits"
"lever","RadicalAI","RadicalAI","auto","2026-04-10T15:22:50.577Z","2026-04-10T15:22:50.577Z","13","0","0","0","4","0","9","false","0.000","0","0","low","2","irrelevant_only","","lever","RadicalAI"
"lever","rangeenergy","Rangeenergy","auto","2026-04-10T15:23:29.580Z","2026-04-08T17:29:53.086Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","This operation was aborted","lever","Rangeenergy"
"lever","relayrobotics.com","Relayrobotics.Com","auto","2026-04-10T15:23:32.970Z","2026-04-10T15:23:32.970Z","10","0","0","0","3","0","7","false","0.000","0","0","low","2","irrelevant_only","","lever","Relayrobotics.Com"
"lever","reliable","Reliable","auto","2026-04-10T15:23:40.897Z","2026-04-10T15:23:40.897Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","lever","Reliable"
"lever","revealtech","Revealtech","auto","2026-04-10T15:23:54.944Z","2026-04-10T15:23:54.944Z","9","1","0","1","7","0","1","false","0.111","0","0","medium","1","productive","","lever","Revealtech"
"lever","rgi","Rgi","auto","2026-04-10T15:23:55.931Z","2026-04-10T15:23:55.931Z","17","0","0","0","8","0","9","false","0.000","0","0","low","2","irrelevant_only","","lever","Rgi"
"lever","RiptideTech","RiptideTech","auto","2026-04-10T15:24:25.825Z","2026-04-10T15:24:25.825Z","4","0","0","0","1","0","3","false","0.000","0","0","low","2","irrelevant_only","","lever","RiptideTech"
"lever","rivr","Rivr","auto","2026-04-10T15:24:26.903Z","2026-04-10T15:24:26.903Z","22","0","0","0","5","0","17","false","0.000","0","0","low","2","irrelevant_only","","lever","Rivr"
"lever","roadrunner-studios","Roadrunner Studios","auto","2026-04-10T15:24:29.182Z","2026-04-10T15:24:29.182Z","7","5","0","5","2","0","0","false","0.714","0","0","high","1","productive","","lever","Roadrunner Studios"
"lever","robust-ai","Robust Ai","auto","2026-04-10T15:24:39.845Z","2026-04-10T15:24:39.845Z","13","0","0","0","6","0","7","false","0.000","0","0","low","2","irrelevant_only","","lever","Robust Ai"
"lever","saronic","Saronic","auto","2026-04-10T15:24:46.721Z","2026-04-10T15:24:46.721Z","261","10","0","10","106","0","145","false","0.038","0","0","low","2","productive","","lever","Saronic"
"lever","schmidt-entities","Schmidt Entities","auto","2026-04-10T15:24:47.424Z","2026-04-10T15:24:47.424Z","15","0","0","0","10","0","5","false","0.000","0","0","low","2","irrelevant_only","","lever","Schmidt Entities"
"lever","shieldai","Shield AI","auto","2026-04-10T15:25:04.092Z","2026-04-10T15:25:04.092Z","253","56","0","56","94","0","103","false","0.221","0","0","medium","1","productive","","lever","Shield AI"
"lever","SimbeRobotics","SimbeRobotics","auto","2026-04-10T15:25:05.126Z","2026-04-10T15:25:05.126Z","10","0","0","0","8","0","2","false","0.000","0","0","low","2","irrelevant_only","","lever","SimbeRobotics"
"lever","skysafe","Skysafe","auto","2026-04-10T15:25:06.240Z","2026-04-10T15:25:06.240Z","4","4","0","4","0","0","0","false","1.000","0","0","high","1","productive","","lever","Skysafe"
"lever","skyways","Skyways","auto","2026-04-10T15:25:07.679Z","2026-04-10T15:25:07.679Z","20","6","0","6","8","0","6","false","0.300","0","0","medium","1","productive","","lever","Skyways"
"lever","SpaceSystemsIntegration","SpaceSystemsIntegration","auto","2026-04-10T15:25:08.513Z","2026-04-10T15:25:08.513Z","18","0","0","0","12","0","6","false","0.000","0","0","low","2","irrelevant_only","","lever","SpaceSystemsIntegration"
"lever","steerbridge","Steerbridge","auto","2026-04-10T15:25:09.800Z","2026-04-10T15:25:09.800Z","85","0","0","0","73","0","12","false","0.000","0","0","low","2","irrelevant_only","","lever","Steerbridge"
"lever","sundrivesolar","Sundrivesolar","auto","2026-04-10T15:25:09.891Z","2026-04-10T15:25:09.891Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","lever","Sundrivesolar"
"lever","talentwerx.io","Talentwerx.Io","auto","2026-04-10T15:25:12.704Z","2026-04-10T15:25:12.704Z","28","0","0","0","23","0","5","false","0.000","0","0","low","2","irrelevant_only","","lever","Talentwerx.Io"
"lever","teleo","Teleo","auto","2026-04-10T15:25:23.497Z","2026-04-10T15:25:23.497Z","9","0","0","0","5","0","4","false","0.000","0","0","low","2","irrelevant_only","","lever","Teleo"
"lever","Terraformation","Terraformation","auto","2026-04-10T15:25:24.668Z","2026-04-10T15:25:24.668Z","1","1","0","1","0","0","0","false","1.000","0","0","high","1","productive","","lever","Terraformation"
"lever","thea.energy","Thea.Energy","auto","2026-04-10T15:25:27.789Z","2026-04-10T15:25:27.789Z","35","0","0","0","26","0","9","false","0.000","0","0","low","2","irrelevant_only","","lever","Thea.Energy"
"lever","thehousemajoritypac","Thehousemajoritypac","auto","2026-04-10T15:25:28.114Z","2026-04-10T15:25:28.114Z","2","0","0","0","1","0","1","false","0.000","0","0","low","2","irrelevant_only","","lever","Thehousemajoritypac"
"lever","threattec","Threattec","auto","2026-04-10T15:25:30.109Z","2026-04-10T15:25:30.109Z","54","2","0","2","14","0","38","false","0.037","0","0","low","2","productive","","lever","Threattec"
"lever","transmutex","Transmutex","auto","2026-04-10T15:25:30.367Z","2026-04-10T15:25:30.367Z","2","0","0","0","0","0","2","false","0.000","0","0","low","2","old_only","","lever","Transmutex"
"lever","tri","Tri","auto","2026-04-10T15:25:38.974Z","2026-04-10T15:25:38.974Z","25","0","0","0","12","0","13","false","0.000","0","0","low","2","irrelevant_only","","lever","Tri"
"lever","tsmg","Tsmg","auto","2026-04-10T15:26:43.498Z","2026-04-10T15:26:43.498Z","3077","1","1","0","752","0","2324","false","0.000","0","0","low","2","productive","","lever","Tsmg"
"lever","tutorintelligence","Tutorintelligence","auto","2026-04-10T15:26:44.484Z","2026-04-10T15:26:44.484Z","29","0","0","0","7","0","22","false","0.000","0","0","low","2","irrelevant_only","","lever","Tutorintelligence"
"lever","tx-inc.com","Tx Inc.Com","auto","2026-04-10T15:26:45.818Z","2026-04-10T15:26:45.818Z","28","0","0","0","5","0","23","false","0.000","0","0","low","2","irrelevant_only","","lever","Tx Inc.Com"
"lever","valdeseng","Valdeseng","auto","2026-04-10T15:26:46.299Z","2026-04-10T15:26:46.299Z","32","0","0","0","6","0","26","false","0.000","0","0","low","2","irrelevant_only","","lever","Valdeseng"
"lever","venusaero","Venusaero","auto","2026-04-10T15:27:00.160Z","2026-04-10T15:27:00.160Z","14","1","0","1","10","0","3","false","0.071","0","0","low","2","productive","","lever","Venusaero"
"lever","verkor","Verkor","auto","2026-04-10T15:27:04.258Z","2026-04-10T15:27:04.258Z","52","1","0","1","44","0","7","false","0.019","0","0","low","2","productive","","lever","Verkor"
"lever","waabi","Waabi","auto","2026-04-10T15:27:31.016Z","2026-04-10T15:27:31.016Z","67","0","0","0","37","0","30","false","0.000","0","0","low","2","irrelevant_only","","lever","Waabi"
"lever","wadetrim","Wadetrim","auto","2026-04-10T15:27:38.774Z","2026-04-10T15:27:38.774Z","124","1","0","1","45","0","78","false","0.008","0","0","low","2","productive","","lever","Wadetrim"
"lever","waremalcomb","Waremalcomb","auto","2026-04-10T15:27:39.837Z","2026-04-10T15:27:39.837Z","91","0","0","0","31","0","60","false","0.000","0","0","low","2","irrelevant_only","","lever","Waremalcomb"
"lever","weride","Weride","auto","2026-04-10T15:27:40.304Z","2026-04-10T15:27:40.304Z","32","0","0","0","1","0","31","false","0.000","0","0","low","2","irrelevant_only","","lever","Weride"
"lever","whoop","Whoop","auto","2026-04-10T15:27:55.255Z","2026-04-10T15:27:55.255Z","136","0","0","0","108","0","28","false","0.000","0","0","low","2","irrelevant_only","","lever","Whoop"
"lever","wingtra-2","Wingtra","auto","2026-04-10T15:27:55.977Z","2026-04-10T15:27:55.977Z","7","1","0","1","2","0","4","false","0.143","0","0","medium","1","productive","","lever","Wingtra"
"lever","world-view-enterprises-inc.","World View Enterprises Inc.","auto","2026-04-10T15:27:56.468Z","2026-04-10T15:27:56.468Z","13","0","0","0","12","0","1","false","0.000","0","0","low","2","irrelevant_only","","lever","World View Enterprises Inc."
"lever","woven-by-toyota","Woven By Toyota","auto","2026-04-10T15:28:00.214Z","2026-04-10T15:28:00.214Z","204","0","0","0","103","0","101","false","0.000","0","0","low","2","irrelevant_only","","lever","Woven By Toyota"
"lever","zoox","Zoox","auto","2026-04-10T15:28:09.702Z","2026-04-10T15:28:09.702Z","213","0","0","0","121","0","92","false","0.000","0","0","low","2","irrelevant_only","","lever","Zoox"
"smartrecruiters","AbbVie","AbbVie","auto","2026-04-10T15:28:22.742Z","2026-04-10T15:28:22.742Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","AbbVie"
"smartrecruiters","aerovect","Aerovect","auto","2026-04-10T15:28:26.116Z","2026-04-10T15:28:26.116Z","6","0","0","0","0","0","6","false","0.000","0","0","low","2","old_only","","smartrecruiters","Aerovect"
"smartrecruiters","AI-Adam","AI Adam","auto","2026-04-10T15:28:26.470Z","2026-04-10T15:28:26.470Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","smartrecruiters","AI Adam"
"smartrecruiters","AngellEchoMagikid","AngellEchoMagikid","auto","2026-04-10T15:28:30.755Z","2026-04-10T15:28:30.755Z","7","0","0","0","0","0","7","false","0.000","0","0","low","2","old_only","","smartrecruiters","AngellEchoMagikid"
"smartrecruiters","BestgateEngineering","BestgateEngineering","auto","2026-04-10T15:28:32.838Z","2026-04-10T15:28:32.838Z","3","0","0","0","0","0","3","false","0.000","0","0","low","2","old_only","","smartrecruiters","BestgateEngineering"
"smartrecruiters","BuiltRobotics","BuiltRobotics","auto","2026-04-10T15:28:33.182Z","2026-04-10T15:28:33.182Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","smartrecruiters","BuiltRobotics"
"smartrecruiters","CycloTech","CycloTech","auto","2026-04-10T15:28:34.725Z","2026-04-10T15:28:34.725Z","2","0","0","0","1","0","1","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","CycloTech"
"smartrecruiters","DroneShield","DroneShield","auto","2026-04-10T15:28:40.546Z","2026-04-10T15:28:40.546Z","9","0","0","0","0","0","9","false","0.000","0","0","low","2","old_only","","smartrecruiters","DroneShield"
"smartrecruiters","GalenRobotics","GalenRobotics","auto","2026-04-10T15:28:41.566Z","2026-04-10T15:28:41.566Z","1","0","0","0","0","0","1","false","0.000","0","0","low","2","old_only","","smartrecruiters","GalenRobotics"
"smartrecruiters","Geo-Totaal","Geo Totaal","auto","2026-04-10T15:28:44.096Z","2026-04-10T15:28:44.096Z","4","0","0","0","0","0","4","false","0.000","0","0","low","2","old_only","","smartrecruiters","Geo Totaal"
"smartrecruiters","HstarTechnologies","HstarTechnologies","auto","2026-04-10T15:28:51.395Z","2026-04-10T15:28:51.395Z","15","0","0","0","0","0","15","false","0.000","0","0","low","2","old_only","","smartrecruiters","HstarTechnologies"
"smartrecruiters","ImageAssociatesInc","ImageAssociatesInc","auto","2026-04-10T15:28:56.658Z","2026-04-10T15:28:56.658Z","10","0","0","0","10","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","ImageAssociatesInc"
"smartrecruiters","InformaGroupPlc","InformaGroupPlc","auto","2026-04-10T15:29:41.325Z","2026-04-10T15:29:41.325Z","97","0","0","0","94","0","3","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","InformaGroupPlc"
"smartrecruiters","JBHi-FiTheGoodGuys1","JBHi FiTheGoodGuys1","auto","2026-04-10T15:30:50.899Z","2026-04-10T15:30:50.899Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","JBHi FiTheGoodGuys1"
"smartrecruiters","Jobnath","Jobnath","auto","2026-04-10T15:31:34.772Z","2026-04-10T15:31:34.772Z","100","0","0","0","0","0","100","false","0.000","0","0","low","2","old_only","","smartrecruiters","Jobnath"
"smartrecruiters","LevelOneRoboticsAndControlsInc","LevelOneRoboticsAndControlsInc","auto","2026-04-10T15:31:41.782Z","2026-04-10T15:31:41.782Z","14","0","0","0","0","0","14","false","0.000","0","0","low","2","old_only","","smartrecruiters","LevelOneRoboticsAndControlsInc"
"smartrecruiters","MaverickDroneSystems","Maverick Drone Systems","auto","2026-04-10T15:31:43.051Z","2026-04-10T15:31:43.051Z","1","1","0","1","0","0","0","false","1.000","0","0","high","1","productive","","smartrecruiters","Maverick Drone Systems"
"smartrecruiters","MyHRLLC","MyHRLLC","auto","2026-04-10T15:31:48.440Z","2026-04-10T15:31:48.440Z","10","0","0","0","6","0","4","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","MyHRLLC"
"smartrecruiters","NauticusRobotics","NauticusRobotics","auto","2026-04-10T15:31:50.389Z","2026-04-10T15:31:50.389Z","3","0","0","0","0","0","3","false","0.000","0","0","low","2","old_only","","smartrecruiters","NauticusRobotics"
"smartrecruiters","NetApp2","NetApp2","auto","2026-04-10T15:31:55.009Z","2026-04-10T15:31:55.009Z","9","0","0","0","0","0","9","false","0.000","0","0","low","2","old_only","","smartrecruiters","NetApp2"
"smartrecruiters","PilmicoFoodsCorporation","PilmicoFoodsCorporation","auto","2026-04-10T15:32:31.521Z","2026-04-10T15:32:31.521Z","79","0","0","0","57","0","22","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","PilmicoFoodsCorporation"
"smartrecruiters","SeniorPlc1","SeniorPlc1","auto","2026-04-10T15:32:45.049Z","2026-04-10T15:32:45.049Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","SeniorPlc1"
"smartrecruiters","serpapackagingsolutions","Serpapackagingsolutions","auto","2026-04-10T15:32:45.406Z","2026-04-10T15:32:45.406Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","smartrecruiters","Serpapackagingsolutions"
"smartrecruiters","SopraSteria1","SopraSteria1","auto","2026-04-10T15:33:31.109Z","2026-04-10T15:33:31.109Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","SopraSteria1"
"smartrecruiters","staubli","Staubli","auto","2026-04-10T15:33:31.455Z","2026-04-10T15:33:31.455Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","smartrecruiters","Staubli"
"smartrecruiters","staubligroup","Staubligroup","auto","2026-04-10T15:34:17.329Z","2026-04-10T15:34:17.329Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","Staubligroup"
"smartrecruiters","StemXpert1","StemXpert1","auto","2026-04-10T15:35:02.291Z","2026-04-10T15:35:02.291Z","100","0","0","0","0","0","100","false","0.000","0","0","low","2","old_only","","smartrecruiters","StemXpert1"
"smartrecruiters","stowgroup","Stowgroup","auto","2026-04-10T15:35:48.667Z","2026-04-10T15:35:48.667Z","100","0","0","0","86","0","14","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","Stowgroup"
"smartrecruiters","UASLabsLLC","UAS Labs LLC","auto","2026-04-10T15:35:49.024Z","2026-04-10T15:35:49.024Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","smartrecruiters","UAS Labs LLC"
"smartrecruiters","UKAtomicEnergyAuthority","UKAtomicEnergyAuthority","auto","2026-04-10T15:36:05.237Z","2026-04-10T15:36:05.237Z","34","0","0","0","34","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","UKAtomicEnergyAuthority"
"smartrecruiters","UncommonSchools","UncommonSchools","auto","2026-04-10T15:36:50.909Z","2026-04-10T15:36:50.909Z","100","0","0","0","100","0","0","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","UncommonSchools"
"smartrecruiters","Vention","Vention","auto","2026-04-10T15:37:15.880Z","2026-04-10T15:37:15.880Z","54","0","0","0","51","0","3","false","0.000","0","0","low","2","irrelevant_only","","smartrecruiters","Vention"
"workable","adforge-corporation","Adforge Corporation","auto","2026-04-10T15:37:16.048Z","2026-04-10T15:37:16.048Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","workable","Adforge Corporation"
"workable","aerones","Aerones","auto","2026-04-10T15:46:02.264Z","2026-04-10T15:46:02.264Z","57","0","0","0","17","0","40","false","0.000","0","0","low","2","irrelevant_only","","workable","Aerones"
"workable","ageo","Ageo","auto","2026-04-10T15:46:30.614Z","2026-04-10T15:46:30.614Z","3","0","0","0","3","0","0","false","0.000","0","0","low","2","irrelevant_only","","workable","Ageo"
"workable","ai-robot-association","Ai Robot Association","auto","2026-04-10T15:46:36.822Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Ai Robot Association failed: 403","workable","Ai Robot Association"
"workable","airbus-aerial","Airbus Aerial","auto","2026-04-10T15:46:37.954Z","2026-04-10T15:46:37.954Z","0","0","0","0","0","0","0","false","0.000","2","0","dead","999","empty","","workable","Airbus Aerial"
"workable","alaro-city","Alaro City","auto","2026-04-10T15:53:43.703Z","2026-04-10T15:53:43.703Z","46","0","0","0","10","0","36","false","0.000","0","0","low","2","irrelevant_only","","workable","Alaro City"
"workable","alta-ares","Alta Ares","auto","2026-04-10T15:57:57.541Z","2026-04-10T15:57:57.541Z","27","2","2","0","25","2","0","false","0.074","0","0","low","2","productive","","workable","Alta Ares"
"workable","andromeda-robotics","Andromeda Robotics","auto","2026-04-10T15:58:03.731Z","2026-04-08T17:59:48.149Z","0","0","0","0","0","0","0","true","0.000","0","1","low","2","fetch_failed","Workable Andromeda Robotics failed: 403","workable","Andromeda Robotics"
"workable","aoc-global-services","Aoc Global Services","auto","2026-04-10T15:58:09.942Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Aoc Global Services failed: 403","workable","Aoc Global Services"
"workable","araic","Araic","auto","2026-04-10T15:58:16.171Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Araic failed: 403","workable","Araic"
"workable","arch-aerial-llc","Arch Aerial Llc","auto","2026-04-10T15:59:14.137Z","2026-04-10T15:59:14.137Z","6","2","2","0","1","2","3","false","0.333","0","0","medium","1","productive","","workable","Arch Aerial Llc"
"workable","asylon","Asylon","auto","2026-04-10T15:59:20.300Z","2026-04-08T18:01:00.938Z","0","0","0","0","0","0","0","true","0.000","1","1","low","2","fetch_failed","Workable Asylon failed: 403","workable","Asylon"
"workable","ati-inc","Ati Inc","auto","2026-04-10T16:00:38.561Z","2026-04-10T16:00:38.561Z","8","0","0","0","5","0","3","false","0.000","0","0","low","2","irrelevant_only","","workable","Ati Inc"
"workable","avomind","Avomind","auto","2026-04-10T16:59:11.583Z","2026-04-10T16:59:11.583Z","379","0","0","0","150","0","229","false","0.000","0","0","low","2","irrelevant_only","","workable","Avomind"
"workable","bos-innovations","Bos Innovations","auto","2026-04-10T16:59:17.734Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Bos Innovations failed: 429","workable","Bos Innovations"
"workable","bots-unlimited","Bots Unlimited","auto","2026-04-10T16:59:23.902Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Bots Unlimited failed: 429","workable","Bots Unlimited"
"workable","clear-labs","Clear Labs","auto","2026-04-10T16:59:30.091Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Clear Labs failed: 429","workable","Clear Labs"
"workable","cloudfactory","Cloudfactory","auto","2026-04-10T16:59:36.266Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Cloudfactory failed: 429","workable","Cloudfactory"
"workable","complete-home-care-holdings","Complete Home Care Holdings","auto","2026-04-10T16:59:42.465Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Complete Home Care Holdings failed: 429","workable","Complete Home Care Holdings"
"workable","continuum-resource-network","Continuum Resource Network","auto","2026-04-10T16:59:48.672Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Continuum Resource Network failed: 429","workable","Continuum Resource Network"
"workable","cornerstone-research-group-inc","Cornerstone Research Group Inc","auto","2026-04-10T16:59:54.814Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Cornerstone Research Group Inc failed: 429","workable","Cornerstone Research Group Inc"
"workable","cti-jobs","Cti Jobs","auto","2026-04-10T17:00:00.951Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Cti Jobs failed: 429","workable","Cti Jobs"
"workable","destinusgroup","Destinus","auto","2026-04-10T17:00:07.191Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Destinus failed: 429","workable","Destinus"
"workable","droneup","Droneup","auto","2026-04-10T17:00:13.369Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Droneup failed: 429","workable","Droneup"
"workable","exotec","Exotec","auto","2026-04-10T17:00:19.533Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Exotec failed: 429","workable","Exotec"
"workable","flexion-robotics","Flexion Robotics","auto","2026-04-10T17:00:25.710Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Flexion Robotics failed: 429","workable","Flexion Robotics"
"workable","flowith","Flowith","auto","2026-04-10T17:00:31.934Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Flowith failed: 429","workable","Flowith"
"workable","flyability","Flyability","auto","2026-04-10T17:00:38.155Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Flyability failed: 429","workable","Flyability"
"workable","fuku","Fuku","auto","2026-04-10T17:00:44.299Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Fuku failed: 429","workable","Fuku"
"workable","genm","Genm","auto","2026-04-10T17:00:50.471Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Genm failed: 429","workable","Genm"
"workable","getfpv","Getfpv","auto","2026-04-10T17:00:56.637Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Getfpv failed: 429","workable","Getfpv"
"workable","heli-video-pros","Heli Video Pros","auto","2026-04-10T17:01:02.848Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Heli Video Pros failed: 429","workable","Heli Video Pros"
"workable","hummingbird-technologies-ltd","Hummingbird Technologies Ltd","auto","2026-04-10T17:01:09.034Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Hummingbird Technologies Ltd failed: 429","workable","Hummingbird Technologies Ltd"
"workable","hummingbird-technologies-ltd-1","Hummingbird Technologies Ltd 1","auto","2026-04-10T17:01:15.278Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Hummingbird Technologies Ltd 1 failed: 429","workable","Hummingbird Technologies Ltd 1"
"workable","iceye","Iceye","auto","2026-04-10T17:01:21.492Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Iceye failed: 429","workable","Iceye"
"workable","ikh","Ikh","auto","2026-04-10T17:01:27.652Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Ikh failed: 429","workable","Ikh"
"workable","indra-uk","Indra Uk","auto","2026-04-10T17:01:33.834Z","","0","0","0","0","0","0","0","true","0.000","0","2","low","2","fetch_failed","Workable Indra Uk failed: 429","workable","Indra Uk"
